UF,CIDADE,BAIRRO 
PE,GARANHUNS,SITIO SAO VICENTE - GARAN
PE,GARANHUNS,SITIO OLHO DAGUINHA - GAR
PE,GARANHUNS,SITIO POCOS MIRACICA - GA
PE,GARANHUNS,SITIO BARRIGUDA MIRACICA
PE,GARANHUNS,SITIO BREJO DA JUSSARA -
PE,GARANHUNS,SITIO LARANJEIRAS - GARAN
PE,GARANHUNS,SITIO OLHO DAGUA - GARANH
PE,GARANHUNS,SITIO VARZEA
PE,GARANHUNS,SITIO BORGES - GARANHUNS
PE,GARANHUNS,SITIO BARRIGUDA - GARANHU
PE,GARANHUNS,SITIO BREJO GRANDE - GARA
PE,GARANHUNS,SITIO ESCOVAO
PE,GARANHUNS,SITIO MURICOCA - GARANHUN
PE,GARANHUNS,SITIO TIMOTEO - GARANHUNS
PE,GARANHUNS,SITIO LAGOINHA SECA - GAR
PE,GARANHUNS,SITIO MOCHILA DE CIMA - G
PE,GARANHUNS,SITIO MOCHILA DE BAIXO -
PE,GARANHUNS,FAZENDA CAPOEIRAS - GARAN
PE,GARANHUNS,GRANJA JACKELINE - GARANH
PE,GARANHUNS,FAZENDA OLHO DAGUA - GARA
PE,GARANHUNS,FAZENDA CALDEIROES - GARA
PE,GARANHUNS,SITIO RIACHO DA ESPERANCA
PE,GARANHUNS,SITIO PAU AMARELO - GARAN
PE,GARANHUNS,FAZENDA PAU AMARELO
PE,GARANHUNS,GRANJA CRUZEIRO - GARANHU
PE,GARANHUNS,CHACARA MONICA - GARANHUN
PE,GARANHUNS,CHACARA SANTA TEREZA - GA
PE,GARANHUNS,CHACARA MAANAIM - GARANHU
PE,GARANHUNS,CHACARA BETANIA - GARANHU
PE,GARANHUNS,LOTEAMENTO CENTENARIO - G
PE,GARANHUNS,FAZENDA INDEPENDENCIA - G
PE,GARANHUNS,FAZENDA PANGOLA - GARANHU
PE,GARANHUNS,FAZENDA FLAMENGO - GARANH
PE,GARANHUNS,SITIO TRAPICHE - GARANHUN
PE,GARANHUNS,FAZENDA SAO JOSE - GARANH
PE,GARANHUNS,SITIO PAPA TERRA - GARANH
PE,GARANHUNS,SITIO TRAPICHO - GARANHUN
PE,GARANHUNS,SITIO RIACHO FUNDO - GARA
PE,GARANHUNS,FAZENDA LAGOA BELAMENTE -
PE,GARANHUNS,FAZENDA LAJES - GARANHUNS
PE,GARANHUNS,SITIO RONCARIA - GARANHUN
PE,GARANHUNS,SITIO LAJEDO DO VINCULO -
PE,GARANHUNS,SITIO LAJES - GARANHUNS
PE,GARANHUNS,SITIO LAJEIRO DA TELHA -
PE,GARANHUNS,SITIO LAJEIRO - GARANHUNS
PE,GARANHUNS,SITIO INDEPENDENCIA - GAR
PE,GARANHUNS,SITIO FURNAS - GARANHUNS
PE,GARANHUNS,SITIO FLAMENGO - GARANHUN
PE,GARANHUNS,SITIO DA MATA - GARANHUNS
PE,GARANHUNS,SITIO CALDEIRAO - GARANHU
PE,GARANHUNS,SITIO CAJARANA - GARANHUN
PE,GARANHUNS,SITIO CAGADO - GARANHUNS
PE,GARANHUNS,SITIO CACHOEIRINHA
PE,GARANHUNS,SITIO CANHOTO - GARANHUNS
PE,GARANHUNS,SITIO BURACO DAGUA - GARA
PE,GARANHUNS,SITIO BREJINHO - GARANHUN
PE,GARANHUNS,SITIO BRAVOS - GARANHUNS
PE,GARANHUNS,SITIO BONANZA - GARANHUNS
PE,GARANHUNS,SITIO BELA VISTA - GARANH
PE,GARANHUNS,SITIO RIACHO DA ESPERA -
PE,GARANHUNS,SITIO LAGOA DO BELAMENTE
PE,GARANHUNS,SITIO BELAMENTE - GARANHU
PE,GARANHUNS,SITIO BAIXA DA ONCA - GAR
PE,GARANHUNS,SITIO BAIXA DA AREIA - GA
PE,GARANHUNS,SITIO BAIXA DA TELHA - GA
PE,GARANHUNS,SITIO BAIXA DO MEIO - GAR
PE,GARANHUNS,SITIO BAIXA DO IMBE - GAR
PE,GARANHUNS,SITIO MATINHAS - GARANHUN
PE,GARANHUNS,SITIO MIMOZINHO - GARANHU
PE,GARANHUNS,LOTTO ANDRE LUIZ
PE,GARANHUNS,SEVERIANO DE MORAES FILHO
PE,GARANHUNS,LOT VILLAGE
PE,GARANHUNS,INVASAO
PE,GARANHUNS,VILA D QUARTEL
PE,GARANHUNS,STA. ROSA
PE,GARANHUNS,SAO JOAO
PE,GARANHUNS,SAO CRISTOVAO
PE,GARANHUNS,RIO NEGRO
PE,GARANHUNS,PARQUE INDUSTRIAL
PE,GARANHUNS,PARQUE FENIX
PE,GARANHUNS,NOVO HELIOPOLIS
PE,GARANHUNS,MORADA DO SOL
PE,GARANHUNS,MASSARANDUBA
PE,GARANHUNS,LOT. SAO CARLOS
PE,GARANHUNS,LOT. PETROPOLIS
PE,GARANHUNS,LOT. MASSARANDUBA
PE,GARANHUNS,LOT. ANA IZABEL
PE,GARANHUNS,LIBERDADE
PE,GARANHUNS,LACERDOPOLIS
PE,GARANHUNS,JARD PETROPOLIS
PE,GARANHUNS,INDIANO
PE,GARANHUNS,HELIOPOLIS
PE,GARANHUNS,GARANHUNS
PE,GARANHUNS,FICTICIO
PE,GARANHUNS,FENIX
PE,GARANHUNS,DISTRITO INDUSTRIAL
PE,GARANHUNS,COHAB I
PE,GARANHUNS,CAPOEIRA
PE,GARANHUNS,CAETES
PE,GARANHUNS,BOM JESUS
PE,GARANHUNS,BEZERRA MENEZES
PE,GARANHUNS,SAO PEDRO (RUR)
PE,GARANHUNS,SAO PEDRO
PE,GARANHUNS,LOT. M BETANIA
PE,GARANHUNS,ITACATU
PE,GARANHUNS,ENGENHO BONFIM
PE,GARANHUNS,SANTA ROSA
PE,GARANHUNS,TRATAMA (RUR)
PE,GARANHUNS,VILA ARACA
PE,GARANHUNS,CASTAINHO
PE,GARANHUNS,TRATAMA
PE,GARANHUNS,TIMBO (RUR)
PE,GARANHUNS,TIMBO
PE,GARANHUNS,VILA CASTAINHO - GARANHUN
PE,GARANHUNS,SEVERIANO MORAES FILHO
PE,GARANHUNS,LOTTO PREF LUIZ SOUTO DOURADO
PE,GARANHUNS,DOM HELDER CAMARA
PE,GARANHUNS,DOM THIAGO POSTMA
PE,GARANHUNS,LOT DR ELISIO ALVES PINTO
PE,GARANHUNS,CONJ. BOA VISTA
PE,GARANHUNS,VARZEA
PE,GARANHUNS,VALE DO MUNDAU
PE,GARANHUNS,STO. ANTONIO
PE,GARANHUNS,STA. TEREZINHA
PE,GARANHUNS,SAO MIGUEL
PE,GARANHUNS,SAO JOSE
PE,GARANHUNS,ROSA MISTICA
PE,GARANHUNS,PRIMAVERA
PE,GARANHUNS,PEDRO MAIA
PE,GARANHUNS,NOVA BRASILIA
PE,GARANHUNS,NILO COELHO
PE,GARANHUNS,MUNDAU
PE,GARANHUNS,MIRACICA
PE,GARANHUNS,MANOEL SHELL
PE,GARANHUNS,MAGANO
PE,GARANHUNS,LOT. VALE MUNDA
PE,GARANHUNS,LOT. ROSA MISTICA
PE,GARANHUNS,LOT. QUILOMBO
PE,GARANHUNS,LOT. P GUERRA
PE,GARANHUNS,LOT. MORADA DO SOL - GARA
PE,GARANHUNS,LOT. MANDAU
PE,GARANHUNS,LOT. LUIZ GONZAGA
PE,GARANHUNS,LOT. COLIBRI
PE,GARANHUNS,LOT. COHAB II
PE,GARANHUNS,LOT. CHICO XAVIER
PE,GARANHUNS,LOT. BELA VISTA
PE,GARANHUNS,JOAO DA MATA
PE,GARANHUNS,JARDIM PRIMAVERA
PE,GARANHUNS,GARANHUNS (RUR)
PE,GARANHUNS,COHAB III
PE,GARANHUNS,COHAB II
PE,GARANHUNS,COHAB
PE,GARANHUNS,CHICO XAVIER
PE,GARANHUNS,CEAGA
PE,GARANHUNS,CASTRO ALVES
PE,GARANHUNS,BRASILIA
PE,GARANHUNS,BOA VISTA
PE,GARANHUNS,BELO HORIZONTE
PE,GARANHUNS,BELA VISTA
PE,GARANHUNS,ALOISIO SOUTO PINTO
PE,GARANHUNS,ALOISIO PINTO
PE,GARANHUNS,DIELSON JOSE DA SILVA
PE,GARANHUNS,MIRACICA (RUR)
PE,GARANHUNS,ARACA
PE,GARANHUNS,FAZENDA AGUA AZUL - GARAN
PE,GLORIA DO GOITA,LACOS - GLORIA DO GOITA
PE,GLORIA DO GOITA,JURUBEBA - GLORIA DO GOIT
PE,GLORIA DO GOITA,LOTTO STO ANTONIO
PE,GLORIA DO GOITA,LOTTO SANTA FELICIDADE
PE,GLORIA DO GOITA,LOTTO CAMPO ALEGRE LL
PE,GLORIA DO GOITA,ARACA
PE,GLORIA DO GOITA,LOTTO CRISTO REDENTOR
PE,GLORIA DO GOITA,LOTEAMENTO GIOCONDA
PE,GLORIA DO GOITA,SITIO CAFUNDO
PE,GLORIA DO GOITA,SITIO PALMEIRAS
PE,GLORIA DO GOITA,OSSOS - GLORIA DO GOITA
PE,GLORIA DO GOITA,VILA STA MARIA - GLORIA D
PE,GLORIA DO GOITA,GAMILEIRA - GLORIA DO GOI
PE,GLORIA DO GOITA,ARACA - GLORIA DO GOITA
PE,GLORIA DO GOITA,LOT. JOAO LUTERO
PE,GLORIA DO GOITA,VILA DA COHAB
PE,GLORIA DO GOITA,VILA DA CAIXA
PE,GLORIA DO GOITA,STO. INACIO
PE,GLORIA DO GOITA,STO. ANTAO
PE,GLORIA DO GOITA,STA. RITA
PE,GLORIA DO GOITA,STA. CRUZ
PE,GLORIA DO GOITA,STA. CLARA
PE,GLORIA DO GOITA,SITIO VIRACAO
PE,GLORIA DO GOITA,SITIO URUBU
PE,GLORIA DO GOITA,SITIO TOME
PE,GLORIA DO GOITA,SITIO TABOQUINHA
PE,GLORIA DO GOITA,SITIO SERRINHA
PE,GLORIA DO GOITA,SITIO SALGADO
PE,GLORIA DO GOITA,SITIO QUECEQUE
PE,GLORIA DO GOITA,SITIO QUEBEQUE
PE,GLORIA DO GOITA,SITIO POCO GRANDE
PE,GLORIA DO GOITA,SITIO PLACAS - GLORIA DO
PE,GLORIA DO GOITA,SITIO PAU DARCO
PE,GLORIA DO GOITA,SITIO PALMEIRINHA
PE,GLORIA DO GOITA,SITIO MUTUCA
PE,GLORIA DO GOITA,SITIO MUFUMBO
PE,GLORIA DO GOITA,SITIO MASSARANDUBA
PE,GLORIA DO GOITA,SITIO MARRECO
PE,GLORIA DO GOITA,SITIO MARIBONDO II
PE,GLORIA DO GOITA,SITIO MARIBONDO
PE,GLORIA DO GOITA,SITIO MALICIA
PE,GLORIA DO GOITA,SITIO MALHEIROS
PE,GLORIA DO GOITA,SITIO LAGOA GRANDE
PE,GLORIA DO GOITA,SITIO GOITAZINHO
PE,GLORIA DO GOITA,SITIO FORTE
PE,GLORIA DO GOITA,SITIO CORTESIA
PE,GLORIA DO GOITA,SITIO CHA DE AMORAS
PE,GLORIA DO GOITA,SITIO CATIVO
PE,GLORIA DO GOITA,SITIO CAMPO DA SEMENTEIRA
PE,GLORIA DO GOITA,SITIO CAMPINAS
PE,GLORIA DO GOITA,SITIO CAMARINHO
PE,GLORIA DO GOITA,SITIO BRASIL
PE,GLORIA DO GOITA,SITIO BOA VISTA
PE,GLORIA DO GOITA,SITIO ANTAS
PE,GLORIA DO GOITA,SITIO ANAXI
PE,GLORIA DO GOITA,SITIO ACUDE GRANDE
PE,GLORIA DO GOITA,SITIO ACUDE DO MATO
PE,GLORIA DO GOITA,SITIO ACUDE DE MAIO
PE,GLORIA DO GOITA,SITIO
PE,GLORIA DO GOITA,SAO PEDRO
PE,GLORIA DO GOITA,SAO JOSE
PE,GLORIA DO GOITA,RURAL
PE,GLORIA DO GOITA,NOVA GLORIA
PE,GLORIA DO GOITA,MATADOURO
PE,GLORIA DO GOITA,MASSARANDUBA
PE,GLORIA DO GOITA,MARRECO
PE,GLORIA DO GOITA,MADRE DE DEUS
PE,GLORIA DO GOITA,MACARANDUBA
PE,GLORIA DO GOITA,LOTEAMENTO PAUDALHO
PE,GLORIA DO GOITA,LOTEAMENTO
PE,GLORIA DO GOITA,LOT. STA. RITA
PE,GLORIA DO GOITA,LOT UMARI
PE,GLORIA DO GOITA,LOT QUITA
PE,GLORIA DO GOITA,LOT PLANALTO
PE,GLORIA DO GOITA,LOT NOVA GLORIA
PE,GLORIA DO GOITA,LOT N. SA. AUXILIADORA
PE,GLORIA DO GOITA,LOT DO PADRE
PE,GLORIA DO GOITA,LOT DA CAIXA
PE,GLORIA DO GOITA,LOT BOA VISTA
PE,GLORIA DO GOITA,LOT AMAURI
PE,GLORIA DO GOITA,LIMOEIRO
PE,GLORIA DO GOITA,JATOBA
PE,GLORIA DO GOITA,IRAQUE
PE,GLORIA DO GOITA,IRAN IRAQUE
PE,GLORIA DO GOITA,IRA
PE,GLORIA DO GOITA,INVASAO
PE,GLORIA DO GOITA,GLORIA DE GOITA (RUR)
PE,GLORIA DO GOITA,GLORIA DE GOITA
PE,GLORIA DO GOITA,GLORIA
PE,GLORIA DO GOITA,FEIRA NOVO
PE,GLORIA DO GOITA,ESPERANCA
PE,GLORIA DO GOITA,CRUZ DE REBOUCAS
PE,GLORIA DO GOITA,CRUZ DAS ALMAS
PE,GLORIA DO GOITA,CORTESIA
PE,GLORIA DO GOITA,COHAB
PE,GLORIA DO GOITA,CENTRO
PE,GLORIA DO GOITA,CAMPONESA
PE,GLORIA DO GOITA,BOA ESPERANCA
PE,GLORIA DO GOITA,BARRACHO
PE,GLORIA DO GOITA,BARRACAO
PE,GLORIA DO GOITA,AUXILIADORA
PE,GLORIA DO GOITA,AMORA
PE,GLORIA DO GOITA,VILA APOTI
PE,GLORIA DO GOITA,TERRA NOVA
PE,GLORIA DO GOITA,TAMBOATA
PE,GLORIA DO GOITA,SITIO TANQUINHO
PE,GLORIA DO GOITA,SITIO TAMBOATA
PE,GLORIA DO GOITA,SITIO MANTEIGA
PE,GLORIA DO GOITA,SITIO LAGOA DO VIADO
PE,GLORIA DO GOITA,SITIO LACOS
PE,GLORIA DO GOITA,PASSIRA VELHA
PE,GLORIA DO GOITA,MANTEIGA
PE,GLORIA DO GOITA,LOT CAJA
PE,GLORIA DO GOITA,LAGOA DO VEADO
PE,GLORIA DO GOITA,JURUBEBA
PE,GLORIA DO GOITA,GAMELEIRA SECA
PE,GLORIA DO GOITA,CHA DOS LACOS
PE,GLORIA DO GOITA,CAMPINA NOVA
PE,GLORIA DO GOITA,CAJA
PE,GLORIA DO GOITA,BELA VISTA
PE,GLORIA DO GOITA,APOTI (RUR)
PE,GLORIA DO GOITA,SIT CAMARINHO
PE,GLORIA DO GOITA,BOTO - GLORIA DO GOITA
PE,GLORIA DO GOITA,GUILHERME - GLORIA DO GOI
PE,GLORIA DO GOITA,OLHO DAGUA - GLORIA DO GO
PE,GLORIA DO GOITA,BOA VISTA - GLORIA DO GOI
PE,GLORIA DO GOITA,LOTTO PLANALTO
PE,GLORIA DO GOITA,ZONA RURAL GLORIA DO GOIT
PE,GLORIA DO GOITA,APOTI
PE,GLORIA DO GOITA,ALTO DO CAGADO
PE,GLORIA DO GOITA,TAPERA DE SANTA MARIA ( R
PE,GLORIA DO GOITA,CHA DE TAPERA
PE,GLORIA DO GOITA,ESTANQUINHO - GLORIA DO G
PE,GLORIA DO GOITA,MANTEIGA - GLORIA DO GOIT
PE,GLORIA DO GOITA,TAMBOATA - GLORIA DO GOIT
PE,GLORIA DO GOITA,ESPINDOLA - GLORIA DO GOI
PE,GLORIA DO GOITA,JUCURI - GLORIA DO GOITA
PE,GLORIA DO GOITA,TIRIRICA - GLORIA DO GOIT
PE,GLORIA DO GOITA,GAMELEIRA - GLORIA DO GOI
PE,GLORIA DO GOITA,ENG BRIOSA - GLORIA DO GO
PE,GLORIA DO GOITA,COQUEIROS - GLORIA DO GOI
PE,GLORIA DO GOITA,TERRA NOVA - GLORIA DO GO
PE,GOIANA,N SA DA CONCEICAO
PE,GOIANA,BOA VISTA I
PE,GOIANA,LOTTO CATUAMA DE CIMA
PE,GOIANA,LOTTO FLORESTAN
PE,GOIANA,BOA VISTA III
PE,GOIANA,LOTTO TANQUINHO II
PE,GOIANA,BELA VISTA III
PE,GOIANA,CATUAMA DE CIMA II
PE,GOIANA,LOTTO PRAIA DE ATAPUZ
PE,GOIANA,ENGENHO PEDREGULHO
PE,GOIANA,LEOA SUZY
PE,GOIANA,SITIO DOS BRAGAS
PE,GOIANA,VILA HENRIQUE FENELON DE BARROS
PE,GOIANA,VILA STO. ANTONIO
PE,GOIANA,VILA PARAISO
PE,GOIANA,VILA MUTIRAO
PE,GOIANA,VILA MARAVILHA
PE,GOIANA,VILA INVASAO
PE,GOIANA,VELOZO
PE,GOIANA,USINA MARAVILHA
PE,GOIANA,UMBU
PE,GOIANA,TROPICAL
PE,GOIANA,TOCO
PE,GOIANA,TANQUINHO
PE,GOIANA,SUBESTACAO
PE,GOIANA,SITIO JATOBA
PE,GOIANA,SITIO CACA
PE,GOIANA,SAO SEBASTIAO
PE,GOIANA,RURAL
PE,GOIANA,RM-50
PE,GOIANA,REGIAO CDD
PE,GOIANA,QUINTAS
PE,GOIANA,PE 049
PE,GOIANA,PANTANAL
PE,GOIANA,NOVA SOLEDADA
PE,GOIANA,NOVA GOIANA
PE,GOIANA,MULTIRAO
PE,GOIANA,MATADOURO
PE,GOIANA,MASSANGANA
PE,GOIANA,MARIUNA
PE,GOIANA,MARIANA
PE,GOIANA,MARGEM DA PE
PE,GOIANA,LOT SAO RAFAEL
PE,GOIANA,LOTTO BELA VISTA
PE,GOIANA,LINDO AMOR
PE,GOIANA,KM 5 - GOIANA
PE,GOIANA,JATOBA
PE,GOIANA,JACARE
PE,GOIANA,ITAPIREMA
PE,GOIANA,ITAPAREMA DE BAIXO
PE,GOIANA,ITAMBE
PE,GOIANA,INVASAO VELHA
PE,GOIANA,INVASAO 03
PE,GOIANA,INVASAO 02
PE,GOIANA,GOIANA GRANDE
PE,GOIANA,GOIANA (RUR)
PE,GOIANA,GOIANA
PE,GOIANA,FRUTAPAO
PE,GOIANA,FREXEIRAS
PE,GOIANA,FREICHEIRAS
PE,GOIANA,FINANCIADA
PE,GOIANA,FAZENDA ESTANCIA
PE,GOIANA,ESTRADA VELHA - GOIANA
PE,GOIANA,ESTANCIA
PE,GOIANA,EST CIMA
PE,GOIANA,ENGENHO PEDRA
PE,GOIANA,ENGENHO MIRANDA
PE,GOIANA,ENGENHO G GRANDE
PE,GOIANA,ENGENHO DOIS RIOS
PE,GOIANA,ENG DIAMANTE
PE,GOIANA,DOIS RIOS
PE,GOIANA,DIAMANTE
PE,GOIANA,CURTUME
PE,GOIANA,CONDADO
PE,GOIANA,CIDADE NOVA
PE,GOIANA,CENTRO
PE,GOIANA,CASTELO BRANCO
PE,GOIANA,CAMPINA
PE,GOIANA,BUJARI
PE,GOIANA,BR 101
PE,GOIANA,BOM TEMPO
PE,GOIANA,BOM JESUS
PE,GOIANA,BOA VISTA II
PE,GOIANA,BOA VISTA
PE,GOIANA,BELA VISTA II
PE,GOIANA,BELA VISTA
PE,GOIANA,BARRO VERMELHO
PE,GOIANA,BALDE DO RIO
PE,GOIANA,ARRAES
PE,GOIANA,ARAME
PE,GOIANA,ALVORADA
PE,GOIANA,ALDEIA DE BAIXO
PE,GOIANA,CASA AMARELA
PE,GOIANA,IBEAPICU
PE,GOIANA,MEIA LEGUA
PE,GOIANA,ANTES DE SALIM
PE,GOIANA,LOT CATAMARA
PE,GOIANA,TEJUCUPAPO
PE,GOIANA,KM 6
PE,GOIANA,VASSOURAL
PE,GOIANA,VASCO DA GAMA
PE,GOIANA,ALECRIM
PE,GOIANA,BOA VISTA - GOIANA
PE,GOIANA,PEDREGULHO
PE,GOIANA,URUAE - GOIANA
PE,GOIANA,TABATINGA - GOIANA
PE,GOIANA,NOVO DIAMANTE
PE,GOIANA,MIRANDINHA - GOIANA
PE,GOIANA,JATOBA - GOIANA
PE,GOIANA,MUSSUMBU - GOIANA
PE,GOIANA,SANTANA - GOIANA
PE,GOIANA,DIAMANTE - GOIANA
PE,GOIANA,MIRANDA - GOIANA
PE,GOIANA,MARAVILHA
PE,GOIANA,BARRA CATUAMA
PE,GOIANA,CATUAMA
PE,GOIANA,ZONA RURAL PONTAS DE PEDR
PE,GOIANA,SAO LOURENCO
PE,GOIANA,LOT CANOE
PE,GOIANA,CARNE DE VACA
PE,GOIANA,ENG JAPUMIM
PE,GOIANA,CARRAPICHO
PE,GOIANA,ZONA RURAL TEJUCUPAPO
PE,GOIANA,VILA CARRAPICHO - GOIANA
PE,GOIANA,ALDEIA
PE,GOIANA,ATAPUS
PE,GOIANA,JARDIM ELDORADO
PE,GOIANA,GAMBA
PE,GOIANA,KM 50 RURAL
PE,GOIANA,UBU RURAL - GOIANA
PE,GOIANA,LOT ENSEADA
PE,GOIANA,LOT BULAMBI
PE,GOIANA,GAMELEIRA
PE,GOIANA,PONTAS DE PEDRA
PE,GOIANA,LOT. PORTO SOL
PE,GOIANA,LOT. ESTRELA DO MAR
PE,GOIANA,CARPINA
PE,GOIANA,CONJUNTO CANOA
PE,GOIANA,SITIO ROSARIO
PE,GOIANA,SITIO ECLIO
PE,GOIANA,NOVA DIVISAO
PE,GOIANA,CARRAPICHO (RUR)
PE,GOIANA,IBEAPICU (RUR)
PE,GOIANA,ATAPUZ
PE,GOIANA,ITAPESSOCA - GOIANA
PE,GOIANA,SITIO GAMBA
PE,GOIANA,IBURA
PE,GOIANA,PONTA DE PEDRA
PE,GOIANA,MALVINAS
PE,GOIANA,LOT N. SA. DA CONCEICAO
PE,GOIANA,PORTO DO SOL
PE,GOIANA,PORTO DO MAR
PE,GOIANA,MALVINA
PE,GOIANA,TEJUCUPAPO (RUR)
PE,GOIANA,GOIANA RURAL
PE,GOIANA,FAZ TABATINGA
PE,GOIANA,TABATINGA
PE,GOIANA,CANAA
PE,GOIANA,SITIO ALEGRIM
PE,GOIANA,ENGENHO UBU
PE,GOIANA,NOVO CONDADO
PE,GOIANA,PONTAS PEDRAS
PE,GOIANA,MALVINAS II
PE,GOIANA,KM 50
PE,GOIANA,EL DOURADO
PE,GRANITO,VILA BELA VISTA - GRANITO
PE,GRANITO,CENTRO
PE,GRANITO,BALMEARIO
PE,GRANITO,RANCHARIA DO GRANITO (RUR
PE,GRANITO,RANCHARIA DO GRANITO
PE,GRANITO,VILA RANCHARIA - GRANITO
PE,GRANITO,CENTRO POV MATO GROSSO -
PE,GRANITO,RURAL
PE,GRANITO,CARIRI MIRIM
PE,GRANITO,POV DE MATO GROSSO
PE,GRANITO,POV DE LAGOA NOVA
PE,GRANITO,GRANITO RURAL
PE,GRANITO,OURICURI
PE,GRANITO,GRANITO
PE,GRANITO,JARDIM NOVO GRANITO - GRA
PE,GRANITO,DEP ULISSES GUIMARAES - G
PE,GRANITO,POVOADO DE RANCHARIA
PE,GRAVATA,BAVIERA I
PE,GRAVATA,CASA NOVA
PE,GRAVATA,VIL SERRINHA
PE,GRAVATA,STO. ANTONIO
PE,GRAVATA,STA FELICIDADE
PE,GRAVATA,SERRA DA RUSSA
PE,GRAVATA,S FLORADA
PE,GRAVATA,RURAL
PE,GRAVATA,RECANTO BARAUNA
PE,GRAVATA,R DA COLINA
PE,GRAVATA,PRIVE S FELICI
PE,GRAVATA,PRIVE GRAVATA
PE,GRAVATA,PETUR
PE,GRAVATA,PARAISO SERRA I
PE,GRAVATA,PARAISO SERRA
PE,GRAVATA,NOVO HORIZONTE
PE,GRAVATA,N. SA. DAS GRACAS
PE,GRAVATA,MONT BLANC
PE,GRAVATA,MINUANO
PE,GRAVATA,MANIBU
PE,GRAVATA,LOT. STA. FELICIDADE
PE,GRAVATA,LOT. COLINA
PE,GRAVATA,LOT. BOM CLIMA
PE,GRAVATA,LOT. BAVIERA
PE,GRAVATA,LOT. BARAUNA
PE,GRAVATA,LOT RECANTO BARAUNA
PE,GRAVATA,LOT EBENEZER
PE,GRAVATA,LOT COLINA II
PE,GRAVATA,LOT BAVIERA II
PE,GRAVATA,LINGUA PRETA
PE,GRAVATA,FAZENDA SAMPAIO
PE,GRAVATA,FAZENDA CEU ABERTO - GRAV
PE,GRAVATA,EBENEZER
PE,GRAVATA,COLINA
PE,GRAVATA,COHAB I
PE,GRAVATA,CHACARA
PE,GRAVATA,CHA GRANDE
PE,GRAVATA,CAMPOS JORDAO
PE,GRAVATA,CAMPO ALEGRE
PE,GRAVATA,BOM CLIMA
PE,GRAVATA,BELA VISTA
PE,GRAVATA,BAVIERA III
PE,GRAVATA,BAVIERA II
PE,GRAVATA,BAVIERA
PE,GRAVATA,BARILOCHE
PE,GRAVATA,BARAUNA
PE,GRAVATA,AVENCA
PE,GRAVATA,AREA VERDE
PE,GRAVATA,DOM HELDER CAMARA
PE,GRAVATA,LOTTO NOVO HORIZONTE
PE,GRAVATA,CHACARA RIO DAS AGUAS
PE,GRAVATA,SAO TIAGO
PE,GRAVATA,SANTA LUZIA
PE,GRAVATA,VILLECHANDON
PE,GRAVATA,ESTRADA VELHA
PE,GRAVATA,FAZENDA ASA BRANCA
PE,GRAVATA,LOTTO BARONESA DA SERRA
PE,GRAVATA,VALE DO IPOJUCA
PE,GRAVATA,PRINCESA DE GALES
PE,GRAVATA,NOSSA SENHORA DAS GRACAS
PE,GRAVATA,LOTTO PORTAL KENNEDY
PE,GRAVATA,N SA APARECIDA - GRAVATA
PE,GRAVATA,LOTTO ACONCHEGO
PE,GRAVATA,PRIVE BOSQUE DA COLINA
PE,GRAVATA,COND RAIZ DA SERRA II
PE,GRAVATA,RESIDENCIAL STA BARBARA
PE,GRAVATA,CONJ RESID PREF JOSE EMID
PE,GRAVATA,LOT BASERA
PE,GRAVATA,LOT.QUINTAIS DA VOLTA DO
PE,GRAVATA,LOT. SAO JOAO
PE,GRAVATA,BARRA DE JUCA
PE,GRAVATA,LOTEAMENTO V SERRA
PE,GRAVATA,P LUZERM
PE,GRAVATA,ZONA RURAL
PE,GRAVATA,VOLTA DO RIO
PE,GRAVATA,VL MINUANO
PE,GRAVATA,VISTA DO VALE
PE,GRAVATA,VIRG GUERRA
PE,GRAVATA,VILLAGE SUICA
PE,GRAVATA,VILLAGE LOC
PE,GRAVATA,VILLAGE FLEURS
PE,GRAVATA,VILLAGE C GRAN
PE,GRAVATA,VILLAGE
PE,GRAVATA,VILA SERRINHA
PE,GRAVATA,VILA NOVA
PE,GRAVATA,VILA HELENA
PE,GRAVATA,VILA DE MATOS
PE,GRAVATA,VILA AMELIA
PE,GRAVATA,VILA
PE,GRAVATA,VIG RAINHA PAZ
PE,GRAVATA,VERANEIO
PE,GRAVATA,VENEZA
PE,GRAVATA,V. R. DA PAZ
PE,GRAVATA,V DO LAC
PE,GRAVATA,V CASA GRANDE
PE,GRAVATA,V CARBEVILE 02
PE,GRAVATA,V BRASILEIRA
PE,GRAVATA,TOCA DO VALE
PE,GRAVATA,TERRENO BRANCO
PE,GRAVATA,T.DO BANCO
PE,GRAVATA,SUICA
PE,GRAVATA,STA. LUZIA
PE,GRAVATA,SONHO MEU
PE,GRAVATA,SONHO DA SERRA
PE,GRAVATA,SITIO VALTA DO RIO
PE,GRAVATA,SITIO TEJIPIO
PE,GRAVATA,SITIO RANCHO ARIZONA
PE,GRAVATA,SITIO LAGOA DO FERNANDES
PE,GRAVATA,SITIO FELICIDADE
PE,GRAVATA,SITIO DOS LEOS
PE,GRAVATA,SITIO CARAPOTOS
PE,GRAVATA,SITIO CAATINGA VERMELHA
PE,GRAVATA,SITIO
PE,GRAVATA,SERRINHA
PE,GRAVATA,SERRANO
PE,GRAVATA,SERRA MAROTO
PE,GRAVATA,SERRA GRANDE
PE,GRAVATA,SERRA CAVALOS
PE,GRAVATA,SERRA
PE,GRAVATA,SAO JOSE
PE,GRAVATA,SAO JOAO
PE,GRAVATA,SAO FRANCISCO
